Row,Column,Value
79,405,4.1534233
79,443,3.522376
79,496,3.8933873
79,557,3.7167292
79,560,3.7167292
79,623,5.184328
79,628,4.442674
79,728,3.5737333
79,740,3.5723836
79,756,4.1816697
79,781,4.7131453
79,800,3.7167292
79,848,4.3670726
79,885,3.5762734
79,1009,3.7167292
79,1011,4.0900154
79,1202,5.236007
79,1227,4.522377
79,1242,4.712271
79,1279,3.7167284
79,1286,4.418655
79,1340,4.3160276
79,1406,4.2422953
79,1461,5.2043824
79,1467,4.5737333
79,1478,3.7167292
79,1515,5.379381
79,1525,3.8026679
79,1577,4.442674
79,1599,4.2756596
79,1622,4.647364
79,1707,3.923393
79,1716,4.573734
79,1741,5.1446004
79,1764,5.4186554
79,1795,4.0000005
79,1799,3.8026679
79,1812,3.9740038
79,1827,3.5286129
79,1857,4.3963394
79,1914,3.99354
79,1929,5.2951446
79,1930,3.5762732
79,1976,4.427871
79,2003,3.6999676
79,2020,4.1696415
79,2052,3.7167292
79,2097,3.5215385
79,2147,5.2235484
79,2166,4.442674
79,2215,4.0062866
79,2216,3.7019258
79,2300,4.8490133
79,2327,4.442674
79,2430,3.923393
79,2467,5.4522843
79,2539,3.5493205
79,2602,3.5762734
79,2603,3.5854897
79,2633,5.015849
79,2641,4.2660494
79,2660,4.4313817
79,2700,3.8026674
79,2725,4.9500046
79,2778,3.6622121
79,2785,4.4186544
79,2799,4.809684
79,2809,6.107389
79,2810,3.7167292
79,2843,4.223464
79,2931,3.5193963
79,2960,3.7167292
79,3042,3.7000856
79,3049,6.1541667
79,3087,4.675085
79,3103,4.3356214
79,3124,4.4885674
79,3142,5.5762734
80,80,11.45538
80,169,4.0120454
80,965,4.0120454
80,2583,4.0120454
81,81,9.999999
81,666,3.718845
81,1035,4.8167014
81,1594,3.798463
81,1824,4.999999
81,2725,5.435573
81,3057,3.9999995
82,82,9.999999
82,169,3.5165348
82,801,3.9999995
82,926,4.0
82,965,3.5165348
82,1512,3.7827883
82,1773,4.327285
82,2016,5.70519
82,2036,4.0
82,2091,3.908107
82,2251,3.701151
82,2344,3.7601733
82,2522,3.7843223
82,2583,3.5165348
83,38,4.45955
83,83,11.459551
83,114,4.174407
83,177,4.868799
83,294,3.9695728
83,324,4.268676
83,437,4.868799
83,521,4.2589192
83,727,4.2589192
83,790,4.45955
83,836,4.2129726
83,978,4.868799
83,1048,4.4595504
83,1213,4.45955
83,1257,4.1811438
83,1275,4.2760587
83,1484,4.45955
83,1591,5.8039627
83,1601,4.9897156
83,1633,4.4595504
83,1677,4.2589192
83,1774,4.2170014
83,1819,4.1662846
83,1972,4.4595504
83,2037,4.203578
83,2096,4.887536
83,2113,4.2760587
83,2220,5.8360767
83,2337,4.868799
83,2378,4.269735
83,2486,5.276058
83,2823,4.45955
83,2874,3.538603
84,84,10.0
85,85,11.54235
85,246,5.3084936
85,388,3.770235
85,463,4.4883513
85,468,3.564225
85,473,4.203266
85,567,4.4816074
85,590,5.052576
85,687,6.0130396
85,693,4.3258653
85,736,4.2533574
85,775,4.253358
85,837,4.542351
85,1205,4.8265295
85,1296,3.5349145
85,1380,4.5199375
85,1446,4.5489664
85,1459,4.253358
85,1569,4.0834866
85,1714,4.3354
85,1779,4.5512977
85,1796,4.4812117
85,1809,5.1560097
85,1875,4.311492
85,1924,4.3594923
85,2001,4.319017
85,2018,4.3354
85,2242,6.6103926
85,2244,5.5104246
85,2266,3.5512981
85,2592,4.0834866
85,2593,4.817343
85,2819,5.130668
85,2837,3.5349145
85,2852,6.850845
85,3130,4.3354
85,3147,3.7592769
86,86,10.000001
86,1941,5.760021
86,3140,3.7490687
87,87,10.0
88,88,10.000001
89,26,5.4726815
89,89,10.0
89,137,4.770756
89,369,4.4726815
89,517,3.7019267
89,560,3.7019262
89,800,3.7019258
89,833,3.770756
89,882,4.0
89,1254,3.7707553
89,1286,4.472682
89,1343,3.7707553
89,1460,4.0000005
89,1632,3.7707558
89,1764,4.7019267
89,1783,3.740869
89,1784,3.8207088
89,1914,3.7408686
89,2215,4.000001
89,2300,4.0000005
89,2379,3.7019258
89,2412,3.770756
89,2419,3.740869
90,17,3.5946937
90,75,3.5038688
90,90,11.503869
90,1059,6.2409143
90,1177,3.7519343
90,1705,4.222639
90,1720,3.5182154
90,1900,4.094377
90,2511,6.9910674
90,2613,3.7519345
90,2634,4.2511168
91,91,11.447678
91,1454,4.4374166
91,2647,5.2629676
91,2711,4.8010707
92,65,4.4421806
92,92,13.515437
92,618,3.7219417
92,720,4.4421806
92,872,3.7219417
92,1165,3.7219417
92,1355,3.7219417
92,1526,3.7219417
92,1556,4.3310184
92,1560,3.6197615
92,1699,5.6186895
92,2149,4.7219415
92,2317,4.6197615
92,2591,3.7219417
92,2703,3.7219417
93,17,3.680965
93,24,4.452993
93,33,3.8403475
93,72,3.722762
93,93,11.493893
93,142,4.538584
93,174,4.422126
93,212,3.7194643
93,233,4.8271923
93,298,4.548627
93,302,4.582957
93,327,4.5546017
93,331,5.229926
93,332,3.7992897
93,435,4.3649793
93,443,4.0726113
93,446,3.6704674
93,498,3.6797624
93,504,3.8057365
93,528,4.3747354
93,552,3.7895586
93,632,7.7469454
93,642,3.7075863
93,660,4.3733835
93,667,3.8051906
93,687,3.943616
93,693,4.533653
93,700,4.0356035
93,777,3.8112202
93,781,4.5549755
93,787,4.433993
93,826,3.9089592
93,837,6.25062
93,953,3.7194643
93,1028,3.855473
93,1148,3.7965505
93,1193,3.8020732
93,1205,3.8238368
93,1219,4.410844
93,1259,4.87473
93,1415,4.7220125
93,1449,3.7914143
93,1455,3.5978231
93,1548,4.0486903
93,1549,4.6922
93,1559,3.692493
93,1650,3.8403478
93,1651,4.0227056
93,1679,3.8403478
93,1755,3.7774458
93,1757,3.6907554
93,1773,4.0702147
93,1842,4.004894
93,1969,3.8753488
93,2001,5.2173686
93,2003,4.536347
93,2093,4.5174575
93,2101,4.0486903
93,2242,4.1834526
93,2327,3.5824006
93,2337,3.7576632
93,2340,4.422126
93,2364,3.6704674
93,2418,3.784742
93,2480,4.422126
93,2521,3.692121
93,2537,3.7015157
93,2574,5.251834
93,2593,3.6219718
93,2674,3.7570477
93,2725,4.5516047
93,2772,3.841513
93,2799,3.8114588
93,2871,3.760171
93,2889,3.7576017
93,2917,3.9333065
93,2925,3.785828
93,3042,4.4502993
93,3087,4.695945
93,3096,4.2974944
93,3101,4.7959375
93,3147,9.5358715
94,94,10.0
94,255,3.7739892
94,529,3.707562
94,811,4.5248294
94,1402,3.817267
94,2292,3.7262022
94,2303,4.707562
94,2585,3.5516636
94,2790,5.4972005
95,95,10.0
95,327,3.7860875
95,667,3.8645926
95,837,4.2302885
95,1969,4.145652
95,2521,3.6210854
95,3027,3.8658423
95,3162,3.8645926
96,63,4.0
96,71,7.3043203
96,79,4.2451386
96,96,11.531134
96,149,3.7655666
96,368,4.2966604
96,384,4.7655663
96,393,4.2525535
96,396,4.75774
96,514,4.988741
96,527,7.0517163
96,580,4.0231023
96,600,4.29666
96,607,4.260259
96,674,5.370763
96,728,7.7886686
96,774,3.7682505
96,781,4.3030357
96,804,4.262943
96,809,5.256125
96,992,5.3259745
96,1021,4.0
96,1034,5.0629263
96,1075,5.566091
96,1077,8.097205
96,1106,4.2505455
96,1202,4.036099
96,1223,5.029679
96,1227,3.8056479
96,1337,5.523306
96,1340,5.597
96,1420,5.859268
96,1467,4.260259
96,1506,5.305834
96,1515,7.5943165
96,1540,7.8610187
96,1550,3.9648683
96,1580,5.265469
96,1595,6.062227
96,1599,6.490595
96,1602,5.0322056
96,1604,5.994854
96,1610,3.7577405
96,1662,6.028509
96,1698,4.2966604
96,1716,8.788669
96,1795,4.2966604
96,1800,4.7655663
96,1812,5.2560434
96,1904,3.5357296
96,2020,6.097205
96,2115,3.7577403
96,2116,3.7655673
96,2147,8.318714
96,2170,3.7655663
96,2232,4.4983845
96,2260,5.5338173
96,2384,4.2929273
96,2467,4.725028
96,2539,3.5397098
96,2546,4.8886614
96,2641,4.53971
96,2719,5.2602596
96,2725,3.5144312
96,2740,4.5338173
96,2809,4.413539
96,2839,6.0622272
96,2862,4.4030375
96,2883,6.7913523
96,2931,3.8026683
96,2945,4.1966186
96,3049,6.8328476
96,3111,4.494693
96,3112,3.7112372
97,97,9.999999
98,98,11.529994
99,99,10.0
100,100,10.0
100,269,3.8209453
100,1151,4.0
101,101,10.0
101,102,3.7188714
101,882,5.718871
101,1254,4.0
101,1286,3.7019265
101,1741,3.7019265
101,1764,4.701926
101,1968,3.7408686
101,2097,4.0
101,2166,4.7019258
101,2215,4.0
101,2412,4.0000005
101,2467,4.0
102,79,3.7019258
102,101,3.7188714
102,102,10.000001
102,352,3.7256584
102,517,3.7019267
102,560,3.7019267
102,740,3.740869
102,800,3.535828
102,855,4.612034
102,1011,3.7407265
102,1286,4.701927
102,1340,4.2265487
102,1478,3.7019267
102,1525,3.7198026
102,1734,3.5162907
102,1741,3.7019262
102,1764,4.7019267
102,1783,3.740869
102,1799,3.7198026
102,1914,3.50089
102,1929,4.198928
102,2056,4.730137
102,2166,3.7019267
102,2211,3.7256584
102,2215,4.4970026
102,2412,4.000001
102,2419,4.5190005
102,2577,3.8339026
102,2603,3.7781315
102,2843,3.7188716
102,2944,3.542894
102,3124,3.5189993
103,103,13.05129
103,233,6.205984
103,2093,3.870637
103,2484,3.5618823
103,2772,3.871046
104,104,9.999999
104,2249,3.7334852
105,105,10.0
105,1640,4.5773616
106,106,10.0
107,107,10.0
107,686,4.9737306
107,709,3.711257
107,891,4.7270575
107,1092,3.7070262
107,1307,5.2454996
107,2428,3.7038698
108,108,10.0
108,233,4.4707484
108,667,3.6758077
108,837,4.2873683
108,934,4.559416
108,1067,5.5021296
108,1095,3.9186854
108,1353,3.5012803
108,1522,3.7323864
108,1651,3.7493684
108,1707,3.645564
108,1773,4.2350435
108,1857,3.9371848
108,1900,4.087603
108,2430,3.645564
108,2803,4.0035853
108,2889,3.7055109
109,109,9.999999
110,24,5.449247
110,110,10.0
110,128,3.7255983
110,197,3.510037
110,317,3.7255983
110,327,4.7860875
110,329,4.2694917
110,473,3.5778666
110,494,3.5778666
110,570,3.7095
110,622,3.738586
110,656,4.0
110,687,4.300327
110,693,4.1573615
110,780,3.7217464
110,837,3.5116858
110,957,3.7095
110,1058,4.5325937
110,1219,4.7308426
110,1296,4.4896226
110,1435,3.7095
110,1446,3.7094998
110,1755,3.5044918
110,1757,4.1423306
110,1875,3.747267
110,2180,5.5704036
110,2521,4.2200646
110,2562,3.5057206
110,2582,5.0
110,2597,3.7095
110,2601,3.575821
110,2730,3.5057206
110,2837,4.7801228
110,2871,4.7255983
110,3010,5.464184
111,111,9.999999
112,112,11.545815
113,113,10.0
114,83,4.174407
114,114,11.459551
114,177,4.9327726
114,233,3.667733
114,324,4.268676
114,344,4.45955
114,437,5.9327726
114,521,4.2589192
114,703,4.2453823
114,727,4.2589192
114,978,4.9327726
114,1117,5.204793
114,1170,4.187888
114,1257,4.1888704
114,1275,4.162896
114,1591,5.70277
114,1601,5.089529
114,1677,4.2589192
114,1819,4.166271
114,2037,4.9552736
114,2096,4.871683
114,2113,4.162896
114,2121,4.192713
114,2176,4.187628
114,2220,5.8360763
114,2259,5.204793
114,2337,4.9327726
114,2378,6.0192738
114,2486,4.162896
114,2530,4.172106
114,2620,3.5603843
114,2772,3.7084098
114,2938,4.2090898
114,2956,4.167984
114,3117,3.8157563
115,115,9.999999
115,1720,3.595427
115,2188,4.4549727
116,116,10.000001
116,233,3.7683187
116,1259,4.488645
117,117,11.696358
117,523,3.6963582
117,767,3.5135283
117,993,3.6502018
117,1046,3.6965773
117,1566,3.8481786
117,1589,4.352236
117,1720,4.361707
117,1823,5.094699
117,1900,7.0026493
117,2188,6.0694327
117,2269,4.1544704
117,2511,3.513528
117,2664,4.1296964
117,2807,4.2101064
118,118,10.000001
118,572,3.7222037
118,1022,3.7014985
118,1600,3.7222037
118,1990,3.7222033
118,2139,3.522703
118,2140,4.567136
118,2212,3.7546854
118,2220,4.1063013
118,2352,3.540362
118,2831,4.7297754
118,2873,3.7546854
119,119,11.493006
119,1772,5.0
119,1789,6.509932
120,120,11.509657
120,139,4.5182433
120,237,4.7548285
120,442,5.0
120,586,3.7548285
120,667,4.240289
120,837,3.6392887
120,1006,4.5095134
120,1425,4.5188684
120,1491,5.277155
120,1502,5.232669
120,1894,3.9999998
120,1969,4.1914225
120,2081,4.470533
120,2352,3.754685
120,2400,3.721482
120,2417,4.348464
120,2574,3.8686903
120,2772,4.206282
120,2783,3.5423303
120,2811,3.9999998
120,3117,5.192901
121,121,11.46608
121,232,3.6736505
121,233,4.4906774
121,302,3.7491183
121,331,3.9532328
121,443,3.7681866
121,504,4.2624125
121,566,3.7434902
121,667,3.6883557
121,686,4.207112
121,711,3.916172
121,837,3.770484
121,971,3.6946254
121,989,3.6831803
121,1259,3.7566042
121,1488,4.7389026
121,1651,3.7853978
121,1757,3.7233493
121,1773,4.0351954
121,1857,3.9915676
121,1969,3.6939187
121,2003,3.9609113
121,2081,3.7282495
121,2461,3.735648
121,2470,3.9983077
121,2475,3.73304
121,2725,3.9635468
121,2733,3.6736505
121,2772,4.4444427
121,2799,3.748572
121,2917,3.707082
121,3021,3.705918
121,3071,4.524927
121,3087,5.2697005
121,3117,4.427327
122,122,11.463337
122,400,3.58436
123,123,10.0
124,24,4.04385
124,124,12.947388
124,197,3.7614932
124,269,7.3181767
124,287,5.8626366
124,308,4.4086933
124,395,8.235188
124,426,3.5588796
124,435,6.2407026
124,494,3.7614937
124,567,3.7614937
124,610,3.5273037
124,656,3.6521368
124,687,4.228723
124,777,4.5273037
124,1219,3.5265796
124,1229,3.7614937
124,1339,4.404043
124,1359,8.76229
124,1549,3.527304
124,1554,4.253391
124,1563,3.5588796
124,1579,3.5588796
124,1680,4.2474613
124,2034,5.556683
124,2167,3.527304
124,2321,4.473694
124,2375,3.7614932
124,2391,5.2474613
124,2559,4.404043
124,2628,3.7614937
124,2654,3.7614937
124,2661,3.5588796
124,2704,5.36747
124,2756,3.6059766
124,2900,6.3181763
124,3027,5.9162984
124,3032,4.164856
124,3045,3.526525
124,3048,3.7614932
124,3077,5.220087
124,3144,4.1707945
125,125,9.999999
125,624,4.175867
125,1707,3.8972454
125,2430,3.8972454
125,3087,3.6406822
126,126,11.423643
126,169,3.725605
126,230,3.7039008
126,263,3.7118216
126,279,3.7730415
126,335,4.0
126,364,3.5485973
126,535,3.5365543
126,539,5.0
126,598,4.4251127
126,636,4.824733
126,655,4.7118216
126,657,3.7118218
126,772,4.528634
126,817,3.7039008
126,871,4.528634
126,975,4.7212114
126,1093,3.824733
126,1157,4.4157224
126,1158,4.415723
126,1184,3.703901
126,1267,3.5496833
126,1481,4.7212114
126,1638,4.528634
126,1863,3.8247328
126,1873,4.415722
126,2231,3.7118218
126,2251,3.7118213
126,2263,3.703901
126,2404,4.7730417
126,2450,6.415723
126,2533,3.7730417
126,2537,3.7730415
126,2642,3.7730412
126,2679,4.0000005
126,2683,4.528634
126,2769,5.433033
126,2881,4.7118216
126,2901,4.0
126,2916,4.0
126,3036,4.7212114
126,3041,3.703901
126,3155,3.8247328
127,54,3.5919075
127,65,5.02773
127,127,11.461873
127,360,3.5072072
127,461,5.322844
127,501,5.7309365
127,585,3.9999995
127,601,4.4541454
127,720,5.3228436
127,745,3.7847943
127,759,3.7847943
127,872,3.5919075
127,886,4.0277305
127,1165,3.8609705
127,1190,3.9999995
127,1241,5.4923997
127,1300,3.9999995
127,1431,7.77627
127,1452,5.238144
127,1526,4.6372414
127,1556,3.5969756
127,1558,3.9999995
127,1560,4.596975
127,1623,3.9999995
127,1670,6.4618726
127,1686,3.7847943
127,1706,3.9999995
127,1874,5.322844
127,1938,3.9999995
127,2118,4.0
127,2169,5.1667595
127,2185,3.860971
127,2198,4.7762704
127,2317,6.772893
127,2406,5.4866667
127,2489,4.7847943
127,2615,3.860971
127,2619,4.461873
127,2715,3.9999995
127,2906,5.7309365
127,2939,5.730936
127,2976,6.238144
127,3082,3.860971
127,3132,4.5045514
128,18,3.5678892
128,24,4.6042385
128,110,3.7255983
128,128,10.0
128,197,3.7169528
128,233,4.7694783
128,287,3.570602
128,327,5.0277596
128,331,5.5714245
128,388,3.7143445
128,473,3.561956
128,509,4.4581084
128,526,3.714287
128,567,3.7658105
128,569,4.1875076
128,570,4.466754
128,622,4.922287
128,656,4.463402
128,667,5.6811295
128,687,5.1613474
128,777,4.212988
128,787,3.5164466
128,828,3.5288026
128,837,4.5047073
128,905,4.587319
128,957,3.7411556
128,1058,4.496307
128,1062,4.699414
128,1148,3.7255983
128,1167,4.2432475
128,1205,4.363372
128,1219,3.8138585
128,1296,5.9793816
128,1379,4.340701
128,1387,3.5212784
128,1455,4.2367926
128,1576,3.5705023
128,1675,3.7801225
128,1707,3.9280157
128,1755,4.5694895
128,1757,4.3535566
128,1862,3.7169528
128,1901,5.0153046
128,1911,4.4456077
128,1946,3.8717787
128,1969,5.0448556
128,2001,4.1837015
128,2085,3.7155142
128,2093,4.420232
128,2102,4.463402
128,2180,4.473281
128,2299,3.619919
128,2430,3.9280157
128,2521,4.0362926
128,2562,3.7801223
128,2575,4.182072
128,2582,3.7255983
128,2597,5.199259
128,2621,3.7883687
128,2654,4.202904
128,2674,4.419026
128,2730,3.7801225
128,2772,4.7525835
128,2837,5.238226
128,2838,3.642892
128,2871,4.4742427
128,2879,3.518334
128,2927,3.5031345
128,3010,3.7385855
128,3021,3.5047426
128,3026,3.5290947
128,3097,4.3368382
128,3162,5.21937
129,129,10.0
130,130,11.407995
130,274,5.145056
130,294,4.8546023
130,298,4.1883206
130,424,4.1748657
130,606,4.7039976
130,677,4.407995
130,716,4.8525734
130,762,4.145056
130,802,4.480369
130,1320,4.407995
130,1410,5.4079957
130,1746,4.1910796
130,2057,4.214956
130,2073,4.2149553
130,2291,6.918953
130,2835,4.1331286
131,131,10.0
131,687,4.2454967
131,1455,3.7801228
131,2360,3.754414
131,2674,3.7019262
132,132,10.000002
132,247,3.8476806
132,255,3.7667358
132,295,4.701926
132,309,3.7019262
132,423,3.6083155
132,635,4.6351714
132,717,3.7019262
132,774,5.000001
132,779,5.0000005
132,786,4.4262075
132,837,3.565197
132,862,3.7601595
132,1055,6.2753816
132,1071,3.747004
132,1104,4.0000005
132,1131,4.4417906
132,1273,4.700333
132,1279,3.50422
132,1378,3.805648
132,1402,3.5376287
132,1424,4.4299717
132,1519,3.7874918
132,1773,3.507574
132,1968,3.6533282
132,1987,4.328003
132,2050,3.7440562
132,2089,3.5537684
132,2127,3.7203622
132,2186,3.7060883
132,2303,4.0
132,2387,3.595834
132,2402,3.580787
132,2527,3.6351714
132,2585,4.551664
132,2635,3.7874918
132,2725,3.5144312
132,2790,3.789639
132,2810,4.000001
132,2875,4.441791
132,2910,4.2745895
132,2931,3.802668
132,3087,3.5475373
132,3103,3.6079211
133,133,13.056898
133,841,4.2822824
133,1430,5.0579457
133,1494,3.5284493
133,1620,5.009014
133,1810,3.528449
133,1934,3.5284493
133,2262,7.046873
133,2713,4.8601274
133,2974,4.311939
134,134,11.519367
134,1695,3.5362613
135,135,10.0
135,148,3.8423193
135,232,4.0391006
135,566,4.0338807
135,667,4.2273417
135,1494,4.282082
135,2733,4.0391006
135,3035,4.266884
135,3087,3.6517458
136,136,10.000001
137,26,3.7707562
137,71,3.9414392
137,89,4.770756
137,137,10.000002
137,178,3.7707558
137,191,4.0
137,301,4.000001
137,332,3.8608813
137,369,4.0000014
137,515,4.0
137,602,3.7707562
137,628,5.0000014
137,833,4.000001
137,855,3.778132
137,924,4.000001
137,954,4.7707562
137,1127,4.7707562
137,1254,4.7707562
137,1343,3.7707562
137,1460,4.7707562
137,1461,4.000001
137,1590,3.7707562
137,1632,4.000001
137,1947,5.0000014
137,1994,4.000001
137,2000,3.606079
137,2056,4.6370955
137,2166,5.0000014
137,2204,4.0000005
137,2215,5.000001
137,2412,5.0000014
137,2419,4.0000005
137,2539,4.544899
137,2577,3.7781317
137,2603,5.000001
137,2789,4.0000005
137,2915,4.7330847
138,138,10.0
138,331,3.7336292
138,2574,3.7127202
138,3042,3.687938
139,120,4.5182433
139,139,11.5286875
139,148,4.708664
139,162,4.5519323
139,167,4.219474
139,188,4.271104
139,232,3.811579
139,233,5.386053
139,237,4.700445
139,298,4.0724177
139,302,4.7775917
139,303,3.9033284
139,306,3.585291
139,331,5.298723
139,332,4.144621
139,435,3.714447
139,453,4.118146
139,470,4.197941
139,566,4.0576787
139,595,4.855707
139,616,3.628501
139,642,3.6877367
139,667,6.0143843
139,685,3.9885373
139,700,3.7763457
139,777,3.7969787
139,826,3.8101187
139,837,4.1314735
139,929,3.8077679
139,930,3.8637974
139,961,4.2741003
139,989,3.7271984
139,1008,3.6654143
139,1047,4.211585
139,1062,3.7292361
139,1066,3.6946168
139,1098,4.121955
139,1160,3.7021904
139,1193,4.027277
139,1194,4.0410776
139,1259,4.854485
139,1342,3.9339504
139,1395,4.097461
139,1425,3.661268
139,1440,4.176373
139,1491,4.4779415
139,1507,4.069978
139,1553,3.934298
139,1651,3.8256614
139,1707,3.725326
139,1755,4.0167212
139,1757,4.5943995
139,1771,4.1268053
139,1773,4.038167
139,1857,5.212303
139,1987,3.851433
139,2003,4.5016155
139,2040,4.3125324
139,2081,5.986001
139,2335,5.1042886
139,2392,3.7102737
139,2400,4.7643433
139,2418,3.7669938
139,2430,3.725326
139,2461,3.7764647
139,2470,4.4702673
139,2521,3.758906
139,2574,5.1353984
139,2597,3.6059687
139,2621,3.7806444
139,2659,4.934042
139,2688,4.508234
139,2725,4.040454
139,2733,3.811579
139,2770,4.1815176
139,2772,4.6512184
139,2783,3.8448262
139,2799,3.8083422
139,2803,3.787373
139,2811,3.7802806
139,2867,4.5957274
139,2871,4.6046295
139,2879,3.589112
139,2889,3.782208
139,2917,3.934298
139,2921,3.789751
139,2962,4.476637
139,3021,3.762844
139,3035,3.7574158
139,3042,3.6932092
139,3051,3.7283058
139,3053,4.940192
139,3087,4.8388743
139,3096,4.849279
139,3117,6.281088
139,3162,3.8160143
140,79,3.5656326
140,140,11.7190895
140,515,3.859545
140,686,4.7202387
140,769,3.7457855
140,855,5.117845
140,885,4.3114185
140,1328,4.281886
140,1461,3.859545
140,1681,3.7146158
140,1816,3.859545
140,1856,3.8595448
140,1929,3.5656328
140,1947,3.859545
140,2056,3.5277205
140,2419,3.5708017
140,2428,3.7420805
140,2602,4.5656323
140,2643,3.859545
140,2799,3.5741606
140,2826,3.8595448
140,2933,3.706088
140,2941,3.8595448
140,3025,4.8595448
140,3124,3.5708017
140,3142,3.859545
141,141,10.0
141,1640,3.5773613
142,65,3.5258274
142,93,4.538584
142,142,13.051655
142,232,5.131435
142,233,6.03102
142,302,3.753605
142,331,5.6706896
142,332,3.7541912
142,443,4.6044326
142,504,4.269762
142,566,3.7873495
142,667,4.4228654
142,686,4.201015
142,740,3.874134
142,787,3.7065542
142,826,4.6251903
142,837,3.8143432
142,853,4.8875446
142,890,5.3730183
142,941,3.719307
142,1029,4.275319
142,1193,4.0414834
142,1227,3.871441
142,1237,3.7911842
142,1259,6.037188
142,1384,3.726943
142,1533,3.8335109
142,1546,3.726942
142,1552,3.7362242
142,1562,3.839325
142,1651,3.8895211
142,1729,3.839325
142,1748,3.7732315
142,1757,3.7258093
142,1773,3.871441
142,1842,4.057702
142,1857,3.691257
142,1969,4.4284286
142,1987,3.8327527
142,2003,3.9288883
142,2081,3.7327356
142,2093,3.9621744
142,2101,3.726943
142,2153,5.3730183
142,2177,3.7732315
142,2610,3.8223867
142,2621,3.7176018
142,2725,3.9878635
142,2733,5.131435
142,2772,5.9025054
142,2783,4.492252
142,2799,3.7360916
142,2845,3.8037934
142,2921,3.8541918
142,2950,3.860104
142,3014,4.2064996
142,3087,4.572478
142,3117,4.43108
142,3123,4.4477525
142,3128,3.770487
142,3162,3.704136
143,143,10.0
143,1478,3.7440565
143,2412,3.7021208
144,144,9.999998
144,727,3.7297742
144,2220,4.82549
145,46,4.0
145,145,10.0
145,163,4.707067
145,169,3.5165348
145,644,5.1546526
145,651,3.7070673
145,718,4.7827888
145,965,3.5165348
145,1403,4.221055
145,1512,3.7827885
145,1722,4.412224
145,1865,4.5809345
145,2103,4.0
145,2231,3.727135
145,2344,3.7109098
145,2583,3.5165348
145,2612,3.9999995
145,2712,4.716386
145,2784,4.1790657
146,146,10.0
146,255,3.5407245
146,1021,3.5009484
146,1070,3.8476799
146,1506,3.5031157
146,1515,4.0271835
146,1595,4.221536
146,1610,3.5009484
146,1964,5.075474
146,2089,3.553768
146,2260,4.453286
146,2402,5.580787
146,2476,4.434624
146,2931,3.802668
147,147,10.000002
147,253,3.7248864
147,766,4.7773314
147,838,4.436686
147,962,3.935453
147,1474,4.0
147,1566,4.4483433
147,1634,3.7171335
147,1948,4.4417014
147,2047,3.724887
147,2159,3.7234564
147,2299,4.0
